task_id,status,kept,safe_initializer_count,candidate_param_save,original_cost,candidate_cost,cost_delta,original_score,candidate_score,score_delta,exact_train,exact_test,exact_arc_gen,exact_total,changed_initializers,consumer_positions,source_path,kept_path,error
267,kept,True,1,48,1255,1207,48,17.8651091484,17.9041067789,0.0389976304684,2,1,261,264,one_map,one_map=[Sub:0],submissions/candidate_v4_plus8_task149_bool_onnx/task267.onnx,submissions/uniform_scalar_v1_onnx/task267.onnx,
268,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task268.onnx,submissions/uniform_scalar_v1_onnx/task268.onnx,
269,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task269.onnx,submissions/uniform_scalar_v1_onnx/task269.onnx,
270,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task270.onnx,submissions/uniform_scalar_v1_onnx/task270.onnx,
271,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task271.onnx,submissions/uniform_scalar_v1_onnx/task271.onnx,
272,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task272.onnx,submissions/uniform_scalar_v1_onnx/task272.onnx,
273,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task273.onnx,submissions/uniform_scalar_v1_onnx/task273.onnx,
274,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task274.onnx,submissions/uniform_scalar_v1_onnx/task274.onnx,
275,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task275.onnx,submissions/uniform_scalar_v1_onnx/task275.onnx,
276,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task276.onnx,submissions/uniform_scalar_v1_onnx/task276.onnx,
277,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task277.onnx,submissions/uniform_scalar_v1_onnx/task277.onnx,
278,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task278.onnx,submissions/uniform_scalar_v1_onnx/task278.onnx,
279,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task279.onnx,submissions/uniform_scalar_v1_onnx/task279.onnx,
280,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task280.onnx,submissions/uniform_scalar_v1_onnx/task280.onnx,
281,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task281.onnx,submissions/uniform_scalar_v1_onnx/task281.onnx,
282,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task282.onnx,submissions/uniform_scalar_v1_onnx/task282.onnx,
283,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task283.onnx,submissions/uniform_scalar_v1_onnx/task283.onnx,
284,kept,True,1,899,102032,101133,899,13.4669582314,13.4758082388,0.00885000731093,3,1,262,266,zero_label,zero_label=[Where:2],submissions/candidate_v4_plus8_task149_bool_onnx/task284.onnx,submissions/uniform_scalar_v1_onnx/task284.onnx,
285,kept,True,8,7192,402660,395468,7192,12.0941521876,12.1121748473,0.0180226597041,3,1,261,265,ONE_HW;TWO_HW;NEG_HALF_HW;BOUND29_HW;PRIO_n1_n1;PRIO_n1_1;PRIO_1_n1;PRIO_1_1,"ONE_HW=[Sub:1,Sub:1,Sub:1,Sub:1,Sub:1];TWO_HW=[Mul:1,Mul:1];NEG_HALF_HW=[Greater:1,Greater:1];BOUND29_HW=[Less:1,Less:1];PRIO_n1_n1=[Add:1];PRIO_n1_1=[Add:1];PRIO_1_n1=[Add:1];PRIO_1_1=[Add:1]",submissions/candidate_v4_plus8_task149_bool_onnx/task285.onnx,submissions/uniform_scalar_v1_onnx/task285.onnx,
286,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task286.onnx,submissions/uniform_scalar_v1_onnx/task286.onnx,
287,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task287.onnx,submissions/uniform_scalar_v1_onnx/task287.onnx,
288,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task288.onnx,submissions/uniform_scalar_v1_onnx/task288.onnx,
289,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task289.onnx,submissions/uniform_scalar_v1_onnx/task289.onnx,
290,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task290.onnx,submissions/uniform_scalar_v1_onnx/task290.onnx,
291,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task291.onnx,submissions/uniform_scalar_v1_onnx/task291.onnx,
292,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task292.onnx,submissions/uniform_scalar_v1_onnx/task292.onnx,
293,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task293.onnx,submissions/uniform_scalar_v1_onnx/task293.onnx,
294,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task294.onnx,submissions/uniform_scalar_v1_onnx/task294.onnx,
295,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task295.onnx,submissions/uniform_scalar_v1_onnx/task295.onnx,
296,kept,True,1,8,4115,4107,8,16.6776058869,16.679551886,0.00194599915461,5,1,262,268,ones3,ones3=[Sub:0],submissions/candidate_v4_plus8_task149_bool_onnx/task296.onnx,submissions/uniform_scalar_v1_onnx/task296.onnx,
297,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task297.onnx,submissions/uniform_scalar_v1_onnx/task297.onnx,
298,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task298.onnx,submissions/uniform_scalar_v1_onnx/task298.onnx,
299,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task299.onnx,submissions/uniform_scalar_v1_onnx/task299.onnx,
300,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task300.onnx,submissions/uniform_scalar_v1_onnx/task300.onnx,
301,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task301.onnx,submissions/uniform_scalar_v1_onnx/task301.onnx,
302,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task302.onnx,submissions/uniform_scalar_v1_onnx/task302.onnx,
303,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task303.onnx,submissions/uniform_scalar_v1_onnx/task303.onnx,
304,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task304.onnx,submissions/uniform_scalar_v1_onnx/task304.onnx,
305,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task305.onnx,submissions/uniform_scalar_v1_onnx/task305.onnx,
306,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task306.onnx,submissions/uniform_scalar_v1_onnx/task306.onnx,
307,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task307.onnx,submissions/uniform_scalar_v1_onnx/task307.onnx,
308,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task308.onnx,submissions/uniform_scalar_v1_onnx/task308.onnx,
309,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task309.onnx,submissions/uniform_scalar_v1_onnx/task309.onnx,
310,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task310.onnx,submissions/uniform_scalar_v1_onnx/task310.onnx,
311,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task311.onnx,submissions/uniform_scalar_v1_onnx/task311.onnx,
312,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task312.onnx,submissions/uniform_scalar_v1_onnx/task312.onnx,
313,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task313.onnx,submissions/uniform_scalar_v1_onnx/task313.onnx,
314,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task314.onnx,submissions/uniform_scalar_v1_onnx/task314.onnx,
315,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task315.onnx,submissions/uniform_scalar_v1_onnx/task315.onnx,
316,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task316.onnx,submissions/uniform_scalar_v1_onnx/task316.onnx,
317,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task317.onnx,submissions/uniform_scalar_v1_onnx/task317.onnx,
318,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task318.onnx,submissions/uniform_scalar_v1_onnx/task318.onnx,
319,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task319.onnx,submissions/uniform_scalar_v1_onnx/task319.onnx,
320,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task320.onnx,submissions/uniform_scalar_v1_onnx/task320.onnx,
321,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task321.onnx,submissions/uniform_scalar_v1_onnx/task321.onnx,
322,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task322.onnx,submissions/uniform_scalar_v1_onnx/task322.onnx,
323,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task323.onnx,submissions/uniform_scalar_v1_onnx/task323.onnx,
324,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task324.onnx,submissions/uniform_scalar_v1_onnx/task324.onnx,
325,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task325.onnx,submissions/uniform_scalar_v1_onnx/task325.onnx,
326,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task326.onnx,submissions/uniform_scalar_v1_onnx/task326.onnx,
327,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task327.onnx,submissions/uniform_scalar_v1_onnx/task327.onnx,
328,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task328.onnx,submissions/uniform_scalar_v1_onnx/task328.onnx,
329,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task329.onnx,submissions/uniform_scalar_v1_onnx/task329.onnx,
330,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task330.onnx,submissions/uniform_scalar_v1_onnx/task330.onnx,
331,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task331.onnx,submissions/uniform_scalar_v1_onnx/task331.onnx,
332,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task332.onnx,submissions/uniform_scalar_v1_onnx/task332.onnx,
333,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task333.onnx,submissions/uniform_scalar_v1_onnx/task333.onnx,
334,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task334.onnx,submissions/uniform_scalar_v1_onnx/task334.onnx,
335,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task335.onnx,submissions/uniform_scalar_v1_onnx/task335.onnx,
336,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task336.onnx,submissions/uniform_scalar_v1_onnx/task336.onnx,
337,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task337.onnx,submissions/uniform_scalar_v1_onnx/task337.onnx,
338,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task338.onnx,submissions/uniform_scalar_v1_onnx/task338.onnx,
339,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task339.onnx,submissions/uniform_scalar_v1_onnx/task339.onnx,
340,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task340.onnx,submissions/uniform_scalar_v1_onnx/task340.onnx,
341,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task341.onnx,submissions/uniform_scalar_v1_onnx/task341.onnx,
342,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task342.onnx,submissions/uniform_scalar_v1_onnx/task342.onnx,
343,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task343.onnx,submissions/uniform_scalar_v1_onnx/task343.onnx,
344,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task344.onnx,submissions/uniform_scalar_v1_onnx/task344.onnx,
345,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task345.onnx,submissions/uniform_scalar_v1_onnx/task345.onnx,
346,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task346.onnx,submissions/uniform_scalar_v1_onnx/task346.onnx,
347,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task347.onnx,submissions/uniform_scalar_v1_onnx/task347.onnx,
348,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task348.onnx,submissions/uniform_scalar_v1_onnx/task348.onnx,
349,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task349.onnx,submissions/uniform_scalar_v1_onnx/task349.onnx,
350,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task350.onnx,submissions/uniform_scalar_v1_onnx/task350.onnx,
351,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task351.onnx,submissions/uniform_scalar_v1_onnx/task351.onnx,
352,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task352.onnx,submissions/uniform_scalar_v1_onnx/task352.onnx,
353,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task353.onnx,submissions/uniform_scalar_v1_onnx/task353.onnx,
354,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task354.onnx,submissions/uniform_scalar_v1_onnx/task354.onnx,
355,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task355.onnx,submissions/uniform_scalar_v1_onnx/task355.onnx,
356,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task356.onnx,submissions/uniform_scalar_v1_onnx/task356.onnx,
357,kept,True,1,9,7180,7171,9,16.120945338,16.1221996061,0.0012542681597,3,1,9,13,false_col_b,false_col_b=[And:1],submissions/candidate_v4_plus8_task149_bool_onnx/task357.onnx,submissions/uniform_scalar_v1_onnx/task357.onnx,
358,kept,True,4,78,112341,112263,78,13.3707058324,13.3714003882,0.000694555779377,2,1,262,265,v13;v14;v21;v22,v13=[Sub:1];v14=[Sub:1];v21=[Sub:1];v22=[Sub:1],submissions/candidate_v4_plus8_task149_bool_onnx/task358.onnx,submissions/uniform_scalar_v1_onnx/task358.onnx,
359,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task359.onnx,submissions/uniform_scalar_v1_onnx/task359.onnx,
360,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task360.onnx,submissions/uniform_scalar_v1_onnx/task360.onnx,
361,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task361.onnx,submissions/uniform_scalar_v1_onnx/task361.onnx,
362,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task362.onnx,submissions/uniform_scalar_v1_onnx/task362.onnx,
363,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task363.onnx,submissions/uniform_scalar_v1_onnx/task363.onnx,
364,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task364.onnx,submissions/uniform_scalar_v1_onnx/task364.onnx,
365,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task365.onnx,submissions/uniform_scalar_v1_onnx/task365.onnx,
366,error,False,1,899,,,,,,,,,,,neg_label_init_expanded_1,"neg_label_init_expanded_1=[Mul:1,Mul:1]",submissions/candidate_v4_plus8_task149_bool_onnx/task366.onnx,submissions/uniform_scalar_v1_onnx/task366.onnx,IndexError('index 30 is out of bounds for axis 3 with size 30')
367,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task367.onnx,submissions/uniform_scalar_v1_onnx/task367.onnx,
368,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task368.onnx,submissions/uniform_scalar_v1_onnx/task368.onnx,
369,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task369.onnx,submissions/uniform_scalar_v1_onnx/task369.onnx,
370,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task370.onnx,submissions/uniform_scalar_v1_onnx/task370.onnx,
371,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task371.onnx,submissions/uniform_scalar_v1_onnx/task371.onnx,
372,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task372.onnx,submissions/uniform_scalar_v1_onnx/task372.onnx,
373,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task373.onnx,submissions/uniform_scalar_v1_onnx/task373.onnx,
374,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task374.onnx,submissions/uniform_scalar_v1_onnx/task374.onnx,
375,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task375.onnx,submissions/uniform_scalar_v1_onnx/task375.onnx,
376,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task376.onnx,submissions/uniform_scalar_v1_onnx/task376.onnx,
377,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task377.onnx,submissions/uniform_scalar_v1_onnx/task377.onnx,
378,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task378.onnx,submissions/uniform_scalar_v1_onnx/task378.onnx,
379,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task379.onnx,submissions/uniform_scalar_v1_onnx/task379.onnx,
380,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task380.onnx,submissions/uniform_scalar_v1_onnx/task380.onnx,
381,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task381.onnx,submissions/uniform_scalar_v1_onnx/task381.onnx,
382,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task382.onnx,submissions/uniform_scalar_v1_onnx/task382.onnx,
383,kept,True,1,8,129068,129060,8,13.2319053238,13.2319673085,6.19847517704e-05,3,1,262,266,v3,v3=[Sub:0],submissions/candidate_v4_plus8_task149_bool_onnx/task383.onnx,submissions/uniform_scalar_v1_onnx/task383.onnx,
384,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task384.onnx,submissions/uniform_scalar_v1_onnx/task384.onnx,
385,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task385.onnx,submissions/uniform_scalar_v1_onnx/task385.onnx,
386,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task386.onnx,submissions/uniform_scalar_v1_onnx/task386.onnx,
387,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task387.onnx,submissions/uniform_scalar_v1_onnx/task387.onnx,
388,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task388.onnx,submissions/uniform_scalar_v1_onnx/task388.onnx,
389,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task389.onnx,submissions/uniform_scalar_v1_onnx/task389.onnx,
390,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task390.onnx,submissions/uniform_scalar_v1_onnx/task390.onnx,
391,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task391.onnx,submissions/uniform_scalar_v1_onnx/task391.onnx,
392,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task392.onnx,submissions/uniform_scalar_v1_onnx/task392.onnx,
393,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task393.onnx,submissions/uniform_scalar_v1_onnx/task393.onnx,
394,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task394.onnx,submissions/uniform_scalar_v1_onnx/task394.onnx,
395,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task395.onnx,submissions/uniform_scalar_v1_onnx/task395.onnx,
396,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task396.onnx,submissions/uniform_scalar_v1_onnx/task396.onnx,
397,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task397.onnx,submissions/uniform_scalar_v1_onnx/task397.onnx,
398,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task398.onnx,submissions/uniform_scalar_v1_onnx/task398.onnx,
399,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task399.onnx,submissions/uniform_scalar_v1_onnx/task399.onnx,
400,no_safe_uniform_initializer,False,0,0,,,,,,,,,,,,,submissions/candidate_v4_plus8_task149_bool_onnx/task400.onnx,submissions/uniform_scalar_v1_onnx/task400.onnx,
